C_tr,C_inf,C_inf_allocated,Accuracy,Policy,Params,Tokens
4.941713361323818e+25,2848869683147928.0,4248517975082634.5,0.502474979656195,cot,256689523.5188175,2219.700784117963
4.941713361323818e+25,3408637545788983.0,5103651597292699.0,0.5238364824265256,cot,256689523.5188175,2655.844694447844
4.941713361323818e+25,4051084654994108.5,6130904889496625.0,0.5438505525994737,cot,256689523.5188175,3156.4082549688706
4.941713361323818e+25,4902935908481522.0,7364921771696304.0,0.5664322930808379,cot,256689523.5188175,3820.1293463557304
4.941713361323818e+25,5906163315092049.0,8847319226258546.0,0.5937807220259206,cot,256689523.5188175,4601.795378422662
4.941713361323818e+25,7000807500524380.0,1.062809082265327e+16,0.6137326088465994,cot,256689523.5188175,5454.688921116924
4.941713361323818e+25,8462449513625535.0,1.276729274098251e+16,0.6339107756233153,cot,256689523.5188175,6593.529332727259
4.941713361323818e+25,1.0235530035325298e+16,1.5337069155121438e+16,0.6552661096859141,cot,256689523.5188175,7975.027492366627
4.941713361323818e+25,1.2154540865075288e+16,1.8424085281127304e+16,0.6846106777407812,cot,256689523.5188175,9470.227454907606
4.941713361323818e+25,1.4671300062632746e+16,2.2132450145006944e+16,0.7027688587447185,cot,256689523.5188175,11431.163891312623
4.941713361323818e+25,1.780276162728404e+16,2.658722763962619e+16,0.7233448880819813,cot,256689523.5188175,13871.046533754577
4.941713361323818e+25,2.1120651454180856e+16,3.193865428047875e+16,0.7434807243437924,cot,256689523.5188175,16456.185016551743
4.941713361323818e+25,2.548886818636233e+16,3.8367205903318376e+16,0.7752021029155598,cot,256689523.5188175,19859.687171450747
4.941713361323818e+25,3.10684388732625e+16,4.6089684177061784e+16,0.7908660763821898,cot,256689523.5188175,24207.01744844286
4.941713361323818e+25,3.7133198239593e+16,5.536652819843705e+16,0.8120793399432067,cot,256689523.5188175,28932.38316122459
4.941713361323818e+25,4.386474830362992e+16,6.651059775050343e+16,0.8317155624490606,cot,256689523.5188175,34177.27977543599
4.941713361323818e+25,5.3533456952904984e+16,7.989772443875483e+16,0.8634727829556231,cot,256689523.5188175,41710.66759487792
4.941713361323818e+25,6.451234608055079e+16,9.597938653983808e+16,0.8792351357936076,cot,256689523.5188175,50264.884360051794
4.941713361323818e+25,7.654434025201438e+16,1.152979350197266e+17,0.8950077819172649,cot,256689523.5188175,59639.62938783751
4.941713361323818e+25,9.10938339943261e+16,1.3850488421589698e+17,0.9147087024431617,cot,256689523.5188175,70975.88771490952
4.941713361323818e+25,1.1301610251189613e+17,1.6638288403323978e+17,0.9363839512287303,cot,256689523.5188175,88056.65378362128
4.941713361323818e+25,1.3276256815837195e+17,1.998721146617942e+17,0.9545272309004706,cot,256689523.5188175,103442.14001288552
4.941713361323818e+25,1.5844928886332128e+17,2.401019939731089e+17,0.9634152815835028,cot,256689523.5188175,123455.984249942
4.941713361323818e+25,1.9238355020115418e+17,2.8842926692105965e+17,0.9765326682287004,cot,256689523.5188175,149895.9112657754
4.941713361323818e+25,2.36038004327152e+17,3.464837615048567e+17,0.9934835483175409,cot,256689523.5188175,183909.34003962058
4.941713361323818e+25,2.7749318195842877e+17,4.1622335440533235e+17,0.999999999999996,cot,256689523.5188175,216209.19946745402
4.941713361323818e+25,3.302549633835738e+17,4.9999999999999994e+17,0.999999999999996,cot,256689523.5188175,257318.61499938724
5.428675439323859e+25,9999999999999.959,10000000000000.0,0.0,cot,269039660.99998116,7.433848201288552
5.428675439323859e+25,12012780991454.928,12012780991454.914,0.0,cot,269039660.99998116,8.93011903658009
5.428675439323859e+25,14430690714865.975,14430690714865.992,0.0,cot,269039660.99998116,10.727556421405827
5.428675439323859e+25,17335272711310.66,17335272711310.713,0.0,cot,269039660.99998116,12.88677858638238
5.428675439323859e+25,20824483450811.97,20824483450812.043,0.0,cot,269039660.99998116,15.48060488435824
5.428675439323859e+25,25015995895478.285,25015995895478.234,0.0,cot,269039660.99998116,18.596511609104383
5.428675439323859e+25,30051167997551.418,30051167997551.387,0.0,cot,269039660.99998116,22.339582116521864
5.428675439323859e+25,36099809969200.266,36099809969200.36,0.0012942885599706226,cot,269039660.99998116,26.836050740639905
5.428675439323859e+25,43365911099314.5,43365911099314.47,0.005504102526796067,cot,269039660.99998116,32.23756002228797
5.428675439323859e+25,52094519253096.44,52094519253096.64,0.011045100896399065,cot,269039660.99998116,38.72627482466244
5.428675439323859e+25,62580005064258.164,62580005064258.14,0.01792009404620936,cot,269039660.99998116,46.5210258083566
5.428675439323859e+25,75175989528107.16,75175989528107.25,0.027034020754399115,cot,269039660.99998116,55.88468945336087
5.428675439323859e+25,90307269801705.67,90307269801705.67,0.03880920980307852,cot,269039660.99998116,67.13305351786924
5.428675439323859e+25,108484145406411.6,108484145406412.03,0.05277141975973802,cot,269039660.99998116,80.64546691977819
5.428675439323859e+25,129880522499060.6,130319627981237.75,0.0693281075031313,cot,269039660.99998116,96.5512088562063
5.428675439323859e+25,154237403286085.28,156550114982648.88,0.08805732150232297,cot,269039660.99998116,114.6577442989687
5.428675439323859e+25,183496790739034.75,188060224547363.8,0.10855576556507117,cot,269039660.99998116,136.4087287777601
5.428675439323859e+25,217065776174423.66,225912629069131.47,0.13025507473887224,cot,269039660.99998116,161.36340297755493
5.428675439323859e+25,256711601269907.8,271383893621126.75,0.1526970860931218,cot,269039660.99998116,190.8355075350216
5.428675439323859e+25,302808011347164.7,326007527867889.44,0.1756640850441363,cot,269039660.99998116,225.1028790488893
5.428675439323859e+25,356495609496921.75,391625703384257.44,0.19909044425264216,cot,269039660.99998116,265.0134245425969
5.428675439323859e+25,419198944335444.1,470451380537956.8,0.22265199568982333,cot,269039660.99998116,311.6261318330114
5.428675439323859e+25,491875606261283.25,565142940153009.0,0.24571901625208495,cot,269039660.99998116,365.65285908631716
5.428675439323859e+25,576536981038785.6,678893836892498.1,0.26842607504602184,cot,269039660.99998116,428.5888399471526
5.428675439323859e+25,675550776813694.1,815540297903809.5,0.291712614051682,cot,269039660.99998116,502.19419270955854
5.428675439323859e+25,790214896622015.1,979690698842436.1,0.31498971293167244,cot,269039660.99998116,587.4337587885011
5.428675439323859e+25,923328326342277.1,1176880980455955.0,0.3370329659979802,cot,269039660.99998116,686.3882617978335
5.428675439323859e+25,1077944803142486.2,1413761347122611.8,0.35811816930160717,cot,269039660.99998116,801.3278035929147
5.428675439323859e+25,1258147414264931.5,1698320543716820.5,0.3806663302860608,cot,269039660.99998116,935.2876892489242
5.428675439323859e+25,1467741473375678.5,2040155274495871.2,0.40459109623989875,cot,269039660.99998116,1091.096731181044
5.428675439323859e+25,1718528562303191.8,2450793850108048.5,0.42768813423038504,cot,269039660.99998116,1277.5280461740635
5.428675439323859e+25,2033622885985066.5,2944084977655257.0,0.44820258882782377,cot,269039660.99998116,1511.7643833079383
5.428675439323859e+25,2407766624126835.0,3536664805680504.0,0.469866756317074,cot,269039660.99998116,1789.8971587887957
5.428675439323859e+25,2851142555225600.5,4248517975082634.5,0.4966069014589053,cot,269039660.99998116,2119.496095578116
5.428675439323859e+25,3408788817105086.5,5103651597292699.0,0.5181289287331124,cot,269039660.99998116,2534.0418616609286
5.428675439323859e+25,4092837325224466.5,6130904889496625.0,0.5387801701812169,cot,269039660.99998116,3042.5531388286677
5.428675439323859e+25,4840394942433514.0,7364921771696304.0,0.559350823566219,cot,269039660.99998116,3598.276123633573
5.428675439323859e+25,5831330927201545.0,8847319226258546.0,0.5881089405161136,cot,269039660.99998116,4334.9228924295685
5.428675439323859e+25,6997856700354623.0,1.062809082265327e+16,0.6073732036308885,cot,269039660.99998116,5202.100444480648
5.428675439323859e+25,8462790795289784.0,1.276729274098251e+16,0.6284949362261952,cot,269039660.99998116,6291.110213144653
5.428675439323859e+25,1.020857541519089e+16,1.5337069155121438e+16,0.6481052557825773,cot,269039660.99998116,7588.899998793565
5.428675439323859e+25,1.220718296290152e+16,1.8424085281127304e+16,0.6779907578786454,cot,269039660.99998116,9074.63451115661
5.428675439323859e+25,1.4642980206976322e+16,2.2132450145006944e+16,0.6962696801852204,cot,269039660.99998116,10885.369207313524
5.428675439323859e+25,1.7853785563310088e+16,2.658722763962619e+16,0.7178904902969954,cot,269039660.99998116,13272.233169600477
5.428675439323859e+25,2.134026176166549e+16,3.193865428047875e+16,0.7372108455220084,cot,269039660.99998116,15864.026651198452
5.428675439323859e+25,2.5297980631182956e+16,3.8367205903318376e+16,0.7669690602187699,cot,269039660.99998116,18806.134781135283
5.428675439323859e+25,3.099459509345787e+16,4.6089684177061784e+16,0.7853008190425024,cot,269039660.99998116,23040.911498516973
5.428675439323859e+25,3.720282295302744e+16,5.536652819843705e+16,0.806982466789257,cot,269039660.99998116,27656.013849222065
5.428675439323859e+25,4.359492585962237e+16,6.651059775050343e+16,0.8264418689614398,cot,269039660.99998116,32407.806118686283
5.428675439323859e+25,5.285917335342603e+16,7.989772443875483e+16,0.8558002973944213,cot,269039660.99998116,39294.70707549675
5.428675439323859e+25,6.5141821706246984e+16,9.597938653983808e+16,0.8745755008645251,cot,269039660.99998116,48425.44141196457
5.428675439323859e+25,7.6914255052738e+16,1.152979350197266e+17,0.8898196620397612,cot,269039660.99998116,57176.889657724765
5.428675439323859e+25,9.081842112305614e+16,1.3850488421589698e+17,0.9092496202556323,cot,269039660.99998116,67513.03565095
5.428675439323859e+25,1.1152314204881515e+17,1.6638288403323978e+17,0.931626629945376,cot,269039660.99998116,82904.61089216356
5.428675439323859e+25,1.3451099595052866e+17,1.998721146617942e+17,0.9492922376853842,cot,269039660.99998116,99993.43253003733
5.428675439323859e+25,1.5836125022322205e+17,2.401019939731089e+17,0.9610389670500739,cot,269039660.99998116,117723.34951257103
5.428675439323859e+25,1.897891881746322e+17,2.8842926692105965e+17,0.9740235246384498,cot,269039660.99998116,141086.40151360098
5.428675439323859e+25,2.3548678965101437e+17,3.464837615048567e+17,0.987121619934024,cot,269039660.99998116,175057.30476744162
5.428675439323859e+25,2.7917509012473606e+17,4.1622335440533235e+17,0.999999999999996,cot,269039660.99998116,207534.52415683473
5.428675439323859e+25,3.30535460141756e+17,4.9999999999999994e+17,0.999999999999996,cot,269039660.99998116,245715.0435836887
5.963623316594661e+25,9999999999999.959,10000000000000.0,0.0,cot,281984002.30260485,7.092600940721937
5.963623316594661e+25,12012780991454.928,12012780991454.914,0.0,cot,281984002.30260485,8.520186176068018
5.963623316594661e+25,14430690714865.975,14430690714865.992,0.0,cot,281984002.30260485,10.235113053952617
5.963623316594661e+25,17335272711310.66,17335272711310.713,0.0,cot,281984002.30260485,12.295217153991382
5.963623316594661e+25,20824483450811.97,20824483450812.043,0.0,cot,281984002.30260485,14.7699750913278
5.963623316594661e+25,25015995895478.285,25015995895478.234,0.0,cot,281984002.30260485,17.742847602136614
5.963623316594661e+25,30051167997551.418,30051167997551.387,0.0,cot,281984002.30260485,21.314094240922703
5.963623316594661e+25,36099809969200.266,36099809969200.36,0.0009466403402489522,cot,281984002.30260485,25.6041546147434
5.963623316594661e+25,43365911099314.5,43365911099314.47,0.0097769608124949,cot,281984002.30260485,30.75771018582632
5.963623316594661e+25,52094519253096.44,52094519253096.64,0.021580749999330476,cot,281984002.30260485,36.948563626097034
5.963623316594661e+25,62580005064258.164,62580005064258.14,0.036448945441043094,cot,281984002.30260485,44.385500278914286
5.963623316594661e+25,75175989528107.16,75175989528107.25,0.05465785005500102,cot,281984002.30260485,53.319329404675756
5.963623316594661e+25,90307269801705.67,90307269801705.67,0.07688951256126868,cot,281984002.30260485,64.051342674961
5.963623316594661e+25,108484145406411.6,108484145406412.03,0.10160144706036835,cot,281984002.30260485,76.94347517629335
5.963623316594661e+25,130291516718244.75,130319627981237.75,0.1285160906748613,cot,281984002.30260485,92.41057340439144
5.963623316594661e+25,152263807777868.4,156550114982648.88,0.15620666502419575,cot,281984002.30260485,107.99464262832181
5.963623316594661e+25,178658639815843.8,188060224547363.8,0.18373033539135358,cot,281984002.30260485,126.71544368259609
5.963623316594661e+25,209204556437257.22,225912629069131.47,0.2102651305827573,cot,281984002.30260485,148.38044337902124
5.963623316594661e+25,245200782196216.47,271383893621126.75,0.23554225841987017,cot,281984002.30260485,173.9111298470647
5.963623316594661e+25,286345857343127.1,326007527867889.44,0.2598436939779551,cot,281984002.30260485,203.0936897163701
5.963623316594661e+25,334460430506639.3,391625703384257.44,0.2837412057162062,cot,281984002.30260485,237.21943640456638
5.963623316594661e+25,390640653612682.75,470451380537956.8,0.30749921016877974,cot,281984002.30260485,277.06582672975577
5.963623316594661e+25,455338204961740.06,565142940153009.0,0.330711446665754,cot,281984002.30260485,322.9532180858289
5.963623316594661e+25,530328112373929.7,678893836892498.1,0.35308185128955594,cot,281984002.30260485,376.1405668714638
5.963623316594661e+25,617595596555404.5,815540297903809.5,0.37562258446221986,cot,281984002.30260485,438.0359109114606
5.963623316594661e+25,719016762943958.5,979690698842436.1,0.39878970349507087,cot,281984002.30260485,509.96989692511835
5.963623316594661e+25,835116655963772.5,1176880980455955.0,0.42122262207686256,cot,281984002.30260485,592.3149179701236
5.963623316594661e+25,969946685309847.8,1413761347122611.8,0.44258810937403986,cot,281984002.30260485,687.9444772678779
5.963623316594661e+25,1125757611910656.1,1698320543716820.5,0.46364956634080384,cot,281984002.30260485,798.4549497262434
5.963623316594661e+25,1306137619848661.8,2040155274495871.2,0.48754078077295687,cot,281984002.30260485,926.3912911250967
5.963623316594661e+25,1537411348122449.2,2450793850108048.5,0.5110825947746465,cot,281984002.30260485,1090.424517396991
5.963623316594661e+25,1808869563566964.8,2944084977655257.0,0.5324278174382341,cot,281984002.30260485,1282.9589968198388
5.963623316594661e+25,2136700512440572.2,3536664805680504.0,0.5531173798350923,cot,281984002.30260485,1515.476406457711
5.963623316594661e+25,2575676467944863.5,4248517975082634.5,0.5793312291129376,cot,281984002.30260485,1826.824533954117
5.963623316594661e+25,3074981693919047.0,5103651597292699.0,0.6019765459281798,cot,281984002.30260485,2180.961805499306
5.963623316594661e+25,3695659832300613.5,6130904889496625.0,0.623431720731774,cot,281984002.30260485,2621.1840403163715
5.963623316594661e+25,4404895641885099.0,7364921771696304.0,0.6426382627784066,cot,281984002.30260485,3124.2166973416342
5.963623316594661e+25,5397725177565893.0,8847319226258546.0,0.6695828824561604,cot,281984002.30260485,3828.3910672162497
5.963623316594661e+25,6489266206657607.0,1.062809082265327e+16,0.6914541268324066,cot,281984002.30260485,4602.577560193501
5.963623316594661e+25,7674176008140661.0,1.276729274098251e+16,0.7131957542455739,cot,281984002.30260485,5442.986797460439
5.963623316594661e+25,9463921013280620.0,1.5337069155121438e+16,0.7326785413754623,cot,281984002.30260485,6712.381508171251
5.963623316594661e+25,1.1344112625666316e+16,1.8424085281127304e+16,0.7587511458030426,cot,281984002.30260485,8045.926388045685
5.963623316594661e+25,1.353359958224904e+16,2.2132450145006944e+16,0.7808223339206951,cot,281984002.30260485,9598.842112841394
5.963623316594661e+25,1.6643788547617964e+16,2.658722763962619e+16,0.8035275952046745,cot,281984002.30260485,11804.775031001265
5.963623316594661e+25,2.0002263855868384e+16,3.193865428047875e+16,0.8228878791531364,cot,281984002.30260485,14186.807544070109
